Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
1095,5099,2017-08-26 14:00:32.906,906,2017-08-26 10:00:32.906,2023-08-31 10:08:09.366,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter79-T1-C__0__20170826_140000-Channel1-20170826_140032.csv                  ,79,AutoEvent49         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.196-0.0-0.068-0.11067-0.0-0.18267-0.05067-0.288-0.104-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13500.0,11531.25,0.182,11531.25,13500.0,1968.75,0.0,0.0,12697.265625,575.341695348295,12726.5625,12515.625,0.157303370786517,1.17073170731707,0.854166666666667,12281.25,12609.375,13218.75,796.875,0.0,0.0,0.0,0.0,0.121875,0.0,0.0,0.0,10099.4318181818,14133.5227272727,15145.5965909091,-15127.8409090909,-1.00117370892019,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,5100,2017-08-26 14:00:34.538,538,2017-08-26 10:00:34.538,2023-08-31 10:08:09.727,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter80-T1-C__0__20170826_140000-Channel1-20170826_140034.csv                  ,80,AutoEvent49         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.176-0.0-0.09333-0.05733-0.0-0.14667-0.10133-0.29733-0.128-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11015.625,9937.5,0.161,9937.5,10640.625,1078.125,0.0,0.0,10476.5625,360.663451156338,10570.3125,10476.5625,0.102908277404922,1.10849056603774,0.933920704845815,10078.125,10500.0,11015.625,574.21875,0.0,0.0,0.0,0.0,0.065625,0.0,0.0,0.0,4663.82575757576,13754.7348484849,13813.9204545455,-17045.4545454545,-0.810416666666666,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.8888888888889,11.1111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,5101,2017-08-26 14:00:40.863,863,2017-08-26 10:00:40.863,2023-08-31 10:08:11.389,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter81-T1-C__0__20170826_140000-Channel1-20170826_140040.csv                  ,81,AutoEvent49         ,Dd                  ,NWAtlWhist.model                                                                                                                ,,(0.35467-0.0-0.02267-0.03333-0.0-0.26667-0.02-0.29333-0.00933-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11437.5,9515.625,0.182,9515.625,11437.5,1921.875,0.0,0.0,10161.0576923077,704.725741969336,9890.625,10476.5625,0.1834451901566,1.20197044334975,0.831967213114754,9609.375,9890.625,10265.625,609.375,0.0,0.0,0.0,0.0,0.178125,0.0,0.0,0.0,9191.15471117424,9191.15471117424,9191.15471117424,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,5102,2017-08-26 14:00:43.658,658,2017-08-26 10:00:43.658,2023-08-31 10:08:13.133,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter82-T1-C__0__20170826_140000-Channel1-20170826_140043.csv                  ,82,AutoEvent49         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.268-0.0-0.044-0.04533-0.0-0.27067-0.14267-0.13067-0.09867-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12140.625,10593.75,0.203,10968.75,11812.5,1546.875,0.0,0.0,11064.84375,421.868146874162,10898.4375,11367.1875,0.136082474226804,1.14601769911504,0.928571428571429,10828.125,10734.375,11156.25,375.0,0.0,0.0,0.0,0.0,0.1546875,0.0,0.0,0.0,4225.22926634769,11043.4110845295,13186.553030303,-9253.24675324675,-1.42507309941521,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.5,37.5,0.0,2.0,0.118,0.118,1.0,0.118,0.0,0.118,9.85221674876847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,5103,2017-08-26 14:00:44.255,255,2017-08-26 10:00:44.255,2023-08-31 10:08:13.684,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter83-T1-C__0__20170826_140000-Channel1-20170826_140044.csv                  ,83,AutoEvent49         ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.04933-0.0-0.00267-0.152-0.0-0.2-0.01067-0.51333-0.072-)                                                                      ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11671.875,8718.75,0.15,8718.75,11671.875,2953.125,0.0,0.0,9894.53125,1120.27743383691,9492.1875,10195.3125,0.289655172413793,1.33870967741935,0.746987951807229,8953.125,9328.125,10546.875,1687.5,0.0,0.0,0.0,0.0,0.215625,0.0,0.0,0.0,23313.1726888334,23313.1726888334,28493.8777307963,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,5104,2017-08-26 14:00:45.813,813,2017-08-26 10:00:45.813,2023-08-31 10:08:14.565,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter84-T1-C__0__20170826_140000-Channel1-20170826_140045.csv                  ,84,AutoEvent49         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.256-0.0-0.076-0.02533-0.0-0.30133-0.10267-0.19067-0.048-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13359.375,11343.75,0.256,11343.75,13312.5,2015.625,0.0,0.0,12286.875,612.121215783688,12093.75,12351.5625,0.163187855787476,1.17768595041322,0.852112676056338,12000.0,12046.875,12656.25,656.25,0.0,0.0,0.0,0.0,0.178125,0.0,0.0,0.0,7883.52272727273,12180.3977272727,16051.1363636364,-10312.5,-1.5564738292011,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,70.0,25.0,5.0,3.0,0.085,0.054,1.57407407407407,0.0695,0.021920310216783,0.0695,11.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,5105,2017-08-26 14:01:38.880,880,2017-08-26 10:01:38.880,2023-08-31 10:08:29.590,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter85-T1-C__0__20170826_140000-Channel1-20170826_140138.csv                  ,85,AutoEvent49         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.21333-0.0-0.06667-0.032-0.0-0.18-0.14933-0.25333-0.10533-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12656.25,11296.875,0.245,11484.375,12234.375,1359.375,0.0,0.0,11878.90625,430.930144851631,11812.5,11976.5625,0.113502935420744,1.12033195020747,0.938697318007663,11343.75,11765.625,12468.75,714.84375,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,3078.68083003953,14646.121541502,15679.6328671329,-14780.6186868687,-1.06082385313565,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,61.1111111111111,38.8888888888889,0.0,5.0,0.107,0.022,4.86363636363636,0.0535,0.0369549275018456,0.0425,20.4081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,5106,2017-08-26 14:01:39.701,701,2017-08-26 10:01:39.701,2023-08-31 10:08:29.867,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter86-T1-C__0__20170826_140000-Channel1-20170826_140139.csv                  ,86,AutoEvent49         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.18533-0.0-0.04933-0.09333-0.0-0.19333-0.16267-0.188-0.128-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11390.625,9937.5,0.17,10406.25,11390.625,1453.125,0.0,0.0,10403.4926470588,477.305878142877,10265.625,10664.0625,0.136263736263736,1.14622641509434,0.91358024691358,10218.75,9937.5,10500.0,468.75,0.0,0.0,0.0,0.0,0.1640625,0.0,0.0,0.0,5957.03125,14746.09375,27604.1666666667,-8789.0625,-3.14074074074074,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.1538461538462,53.8461538461539,0.0,2.0,0.084,0.084,1.0,0.084,0.0,0.084,11.7647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,5107,2017-08-26 14:01:40.650,650,2017-08-26 10:01:40.650,2023-08-31 10:08:30.364,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter87-T1-C__0__20170826_140000-Channel1-20170826_140140.csv                  ,87,AutoEvent49         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.19067-0.0-0.01467-0.112-0.0-0.42-0.07333-0.12133-0.068-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11531.25,8250.0,0.405,8250.0,11015.625,3281.25,0.0,0.0,9588.94230769231,927.690966582485,9421.875,9890.625,0.33175355450237,1.39772727272727,0.748936170212766,8812.5,9421.875,10125.0,1312.5,0.0,0.0,0.0,0.0,0.2859375,0.0,0.0,0.0,6701.05661881978,9414.87240829346,8505.62920875421,-51562.5,-0.1649576573819,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,5108,2017-08-26 14:34:09.506,506,2017-08-26 10:34:09.506,2023-08-31 10:10:39.606,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter88-T1-C__0__20170826_143000-Channel1-20170826_143409.csv                  ,88,AutoEvent51         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.17733-0.0-0.02-0.07333-0.0-0.36933-0.10267-0.14-0.11733-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,10640.625,7734.375,0.374,7734.375,10312.5,2906.25,0.0,0.0,9219.64285714286,834.413062109851,9328.125,9187.5,0.316326530612245,1.37575757575758,0.75,8437.5,9328.125,9750.0,1289.0625,0.0,0.0,0.0,0.0,0.2625,0.0,0.0,0.0,7104.36163101604,10037.182486631,12141.9270833333,-24928.9772727273,-0.487060778727445,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,93.75,3.125,3.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,5109,2017-08-26 21:02:03.100,100,2017-08-26 17:02:03.100,2023-08-31 10:11:39.453,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter89-T1-C__0__20170826_210000-Channel1-20170826_210203.csv                  ,89,AutoEvent53         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.00933-0.0-0.09067-0.06267-0.0-0.02-0.28133-0.08133-0.45467-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21093.75,20625.0,0.246,20671.875,21000.0,468.75,0.0,0.0,20826.171875,127.797541845555,20812.5,20859.375,0.0224719101123596,1.02272727272727,0.984375,20765.625,20671.875,21000.0,164.0625,0.0,0.0,0.0,0.0,0.0703125,0.0,0.0,0.0,1287.67292490119,10625.6175889328,15222.5378787879,-9762.39669421488,-1.55930335097002,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,33.3333333333333,55.5555555555556,11.1111111111111,4.0,0.023,0.02,1.15,0.0213333333333333,0.00152752523165195,0.021,16.260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,5110,2017-08-26 21:02:03.197,197,2017-08-26 17:02:03.197,2023-08-31 10:11:39.821,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter90-T1-C__0__20170826_210000-Channel1-20170826_210203.csv                  ,90,AutoEvent53         ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.112-0.0-0.04133-0.32267-0.0-0.12933-0.14933-0.036-0.20933-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,19828.125,18796.875,0.202,19687.5,19265.625,1031.25,0.0,0.0,19319.53125,285.443652481144,19242.1875,19312.5,0.0533980582524272,1.05486284289277,1.02189781021898,19828.125,18796.875,19218.75,445.3125,0.0,0.0,0.0,0.0,0.1546875,0.0,0.0,0.0,-2272.72727272727,11184.2105263158,10582.3863636364,-21306.8181818182,-0.496666666666667,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,71.4285714285714,28.5714285714286,0.0,4.0,0.096,0.021,4.57142857142857,0.0603333333333333,0.0376342043005207,0.064,19.8019801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,5111,2017-08-26 21:02:11.271,271,2017-08-26 17:02:11.271,2023-08-31 10:11:42.977,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter91-T1-C__0__20170826_210000-Channel1-20170826_210211.csv                  ,91,AutoEvent53         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.01867-0.0-0.08267-0.08133-0.0-0.02267-0.24533-0.08-0.46933-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21234.375,20531.25,0.341,20531.25,20906.25,703.125,0.0,0.0,20928.9772727273,179.308827773006,20953.125,20882.8125,0.0336700336700337,1.03424657534247,0.982062780269058,20671.875,20906.25,21234.375,187.5,0.0,0.0,0.0,0.0,0.1546875,0.0,0.0,0.0,1278.40909090909,9867.72017045455,13718.3129370629,-10571.4597902098,-1.29767441860465,2.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,47.0588235294118,47.0588235294118,5.88235294117647,9.0,0.075,0.011,6.81818181818182,0.033375,0.0217119947099688,0.0315,26.3929618768328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,5112,2017-08-26 21:02:44.540,540,2017-08-26 17:02:44.540,2023-08-31 10:11:52.695,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter92-T1-C__0__20170826_210000-Channel1-20170826_210244.csv                  ,92,AutoEvent53         ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.17333-0.0-0.02533-0.11467-0.0-0.312-0.112-0.11067-0.152-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13171.875,12703.125,0.192,12890.625,13078.125,468.75,0.0,0.0,12962.5,141.588958028917,12937.5,12937.5,0.036231884057971,1.03690036900369,0.985663082437276,13031.25,12843.75,13078.125,210.9375,0.0,0.0,0.0,0.0,0.0609375,0.0,0.0,0.0,1394.61737390516,13114.3111975234,20312.5,-10254.732095666,-1.98079284865812,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.3333333333333,66.6666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,5113,2017-08-26 21:02:47.047,47,2017-08-26 17:02:47.047,2023-08-31 10:11:53.728,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter93-T1-C__0__20170826_210000-Channel1-20170826_210247.csv                  ,93,AutoEvent53         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.01867-0.0-0.056-0.136-0.0-0.01333-0.14933-0.104-0.52267-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,22406.25,22171.875,0.15,22218.75,22265.625,234.375,0.0,0.0,22290.625,78.9686590182641,22312.5,22289.0625,0.010515247108307,1.01057082452431,0.997894736842105,22359.375,22265.625,22406.25,140.625,0.0,0.0,0.0,0.0,0.0515625,0.0,0.0,0.0,395.698051948052,9283.68506493507,8469.46022727273,-12443.1818181818,-0.680650684931507,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,83.3333333333333,16.6666666666667,0.0,4.0,0.086,0.021,4.0952380952381,0.043,0.0372424488990721,0.022,26.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,5114,2017-08-26 21:04:44.536,536,2017-08-26 17:04:44.536,2023-08-31 10:12:04.852,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter94-T1-C__0__20170826_210000-Channel1-20170826_210444.csv                  ,94,AutoEvent53         ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.04667-0.0-0.024-0.33867-0.0-0.07333-0.112-0.16133-0.244-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17906.25,17296.875,0.245,17296.875,17765.625,609.375,0.0,0.0,17700.8928571429,162.024975340003,17765.625,17601.5625,0.0346205059920107,1.03523035230352,0.973614775725594,17906.25,17625.0,17859.375,187.5,0.0,0.0,0.0,0.0,0.084375,0.0,0.0,0.0,3793.57712297392,17347.5213618746,21141.0984848485,-16942.4302986258,-1.24781971135294,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,62.5,37.5,0.0,6.0,0.086,0.011,7.81818181818182,0.0318,0.0305892137852544,0.021,24.4897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,5115,2017-08-26 21:04:44.376,376,2017-08-26 17:04:44.376,2023-08-31 10:12:04.999,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter95-T1-C__0__20170826_210000-Channel1-20170826_210444.csv                  ,95,AutoEvent53         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.14-0.0-0.03867-0.18133-0.0-0.13333-0.18533-0.088-0.23333-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17953.125,17531.25,0.16,17531.25,17906.25,421.875,0.0,0.0,17689.453125,132.44434267363,17648.4375,17742.1875,0.023778071334214,1.02406417112299,0.979057591623037,17578.125,17625.0,17953.125,152.34375,0.0,0.0,0.0,0.0,0.0328125,0.0,0.0,0.0,2500.0,9318.18181818182,11079.5454545455,-12784.0909090909,-0.866666666666667,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,66.6666666666667,22.2222222222222,11.1111111111111,3.0,0.074,0.011,6.72727272727273,0.0425,0.0445477272147525,0.0425,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,5116,2017-08-26 21:04:47.128,128,2017-08-26 17:04:47.128,2023-08-31 10:12:06.001,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter96-T1-C__0__20170826_210000-Channel1-20170826_210447.csv                  ,96,AutoEvent53         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.06667-0.0-0.036-0.288-0.0-0.07733-0.14667-0.07467-0.31067-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,18656.25,18187.5,0.17,18375.0,18562.5,468.75,0.0,0.0,18474.2647058824,148.12273127451,18515.625,18421.875,0.0254452926208651,1.02577319587629,0.98989898989899,18187.5,18656.25,18515.625,187.5,0.0,0.0,0.0,0.0,0.065625,0.0,0.0,0.0,1034.26846590909,10054.1548295455,12672.4837662338,-9019.88636363636,-1.40494938132733,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,42.8571428571429,57.1428571428571,0.0,4.0,0.053,0.033,1.60606060606061,0.0423333333333333,0.0100664459136943,0.041,23.5294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,5117,2017-08-26 21:04:47.149,149,2017-08-26 17:04:47.149,2023-08-31 10:12:06.301,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter97-T1-C__0__20170826_210000-Channel1-20170826_210447.csv                  ,97,AutoEvent53         ,Tt                  ,NWAtlWhist.model                                                                                                                ,,(0.02267-0.0-0.104-0.11333-0.0-0.03467-0.22267-0.05333-0.44933-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20531.25,20015.625,0.245,20343.75,20296.875,515.625,0.0,0.0,20236.328125,120.089741197559,20250.0,20273.4375,0.0254335260115607,1.02576112412178,1.00230946882217,20296.875,20296.875,20156.25,140.625,0.0,0.0,0.0,0.0,0.0890625,0.0,0.0,0.0,-188.364624505929,10156.25,11463.0681818182,-9913.58901515152,-1.15629850746269,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,37.5,62.5,0.0,4.0,0.119,0.02,5.95,0.0673333333333333,0.0496420520660995,0.063,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,5118,2017-08-26 21:15:14.582,582,2017-08-26 17:15:14.582,2023-08-31 10:12:13.452,0,,0,D:\Tailwinds\DolSpCls_T1C_Bottlenose\outputs\Encounter98-T1-C__0__20170826_211500-Channel1-20170826_211514.csv                  ,98,AutoEvent54         ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.15467-0.0-0.04933-0.14-0.0-0.208-0.26667-0.05067-0.13067-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14906.25,14156.25,0.233,14765.625,14484.375,750.0,0.0,0.0,14639.2663043478,226.766319149238,14671.875,14531.25,0.0516129032258065,1.05298013245033,1.01941747572816,14906.25,14625.0,14156.25,304.6875,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,-1239.6694214876,14411.1570247934,20698.051948052,-14346.5909090909,-1.44271570014144,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.6666666666667,60.0,13.3333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
